GIS数据处理工程师,5-8千/月,江门  |  无需经验  |  本科  |  招2人  |  06-10发布,"
        岗位职责：1、负责GIS数据检查、处理、入库、合库。对数据库进行日常的维护与更新； 2、接收和反馈建库所需数据资料，负责GIS数据的录入、处理、转换（坐标系、格式）和专题图制作等；3、配合公司项目的GIS数据制作，如地图下载、切图、数据入库等；4、协助自然资源、空间规划等领域的应用数据研究。任职要求：1、本科及以上学历，测绘、地理信息或其他相关专业； 2、一年及以上测绘内业、数据处理工作经验优先，具有一定的数理统计及地理空间分析能力，能配合规划工作进行数据分析； 3、熟悉自然资源业务、ARCGIS等GIS软件操作的，熟悉SQL语言、Python等优先考虑； 4、具备较强的文字表达及报告撰写能力、沟通汇报能力，可接受一定频率出差。
                
                                        职能类别：其他
                                        关键字：gis数据gis开发分析大数据地理信息系统
                    
        微信分享
        
        
    "
Java开发工程师,1-1.5万/月,上海-徐汇区  |  3-4年经验  |  本科  |  招1人  |  06-10发布,"
        岗位职责：1、负责云计算的架构设计与功能开发；2、负责开发和设计容器服务、容器编排、平台服务等主要功能模块；3、深入分析各主流云计算开源领域系统的架构和功能优缺点；4、通过容器提升公司的研发效能；任职要求：1、本科及以上学历，5年左右开发经验，计算机或者相关专业优先；2、能够熟练运用Java/Python/MySQL/Postman/Shell语言进行后端微服务开发；3、拥有良好的代码书写和编程习惯，了解代码管理与版本控制；4、熟悉Spring Cloud/Spring Boot/Docker等相关的技术栈和工具集合；5、有云产品、企业软件开发经验者优先；6、对计算机视觉、深度学习等技术有一定了解者优先；
                
                                        职能类别：Java开发工程师
                                
        微信分享
        
        
    "
上位机开发工程师,0.8-1万/月,杭州-滨江区  |  2年经验  |  本科  |  招2人  |  06-10发布,"
        各种工业上位机软件的设计任职要求：1、本科及以上学历，计算机、电子信息等相关技术专业；2、了解Python、C#、Labview等编程语言，至少能熟练运用其中一种且有相关项目运用经验；3、熟练掌握串口通信等数据传递方式；4、具备较好的工作、思维习惯，能独立思考和解决问题，有良好的团队合作精神和交流能力，学习能力强，有工作激情和创新能力。福利待遇：1、提供有竞争力的薪酬，每年有根据能力提升情况调整薪酬的机会；2、社保五险、全勤奖、工龄奖、标杆奖、年终奖、带薪年假、免费旅游，节日福利、生日津贴等；3、免费提供宿舍，配套设施齐全，空调、热水器、独立卫生间、投币洗衣机、阳台、网线布施等；4、提供员工食堂，菜色丰富、价格低廉；5、上下班提供免费班车；6、提供多样化内外部深造及专业提升培训，每年1次的晋升机会。
                
                                        职能类别：软件工程师
                                
        微信分享
        
        
    "
数据开发实习生,3-4.5千/月,深圳  |  在校生/应届生  |  硕士  |  招若干人  |  06-10发布,"
        1.参与大数据开发平台的系统设计与开发，持续迭代优化；2.参与证券领域应用功能和算法开发，保证系统健壮性和可用性 ；3.参与数据仓库建设，保障数据质量，对业务易用可见；4.通过梳理和抽象，沉淀通用性的平台或服务能力。任职要求：1.全日制硕士及其以上学历，计算机和软件工程相关专业背景；2.研究方向为大数据、自然语言处理、知识图谱者优先；3.熟练掌握Java/Python其中一种语言；4.态度端正、热情、主动、有责任感。实习劳务费：本科230元/天，硕士250元/天；均为税前劳务费。住宿安排：公司将为非深实习生（非深圳院校就读、家庭在深圳）提供免费住宿。关于留任：实习期满后公司统一组织考核，公司根据具体情况择优留任。
                
                                        职能类别：大数据开发工程师
                                
        微信分享
        
        
    "
软件测试工程师（模组）,1-1.5万/月,上海  |  3-4年经验  |  本科  |  招2人  |  06-10发布,"
        岗位职责：1、负责项目测试计划与方案的制定与实施，组织带领团队跟进项目的质量和进度2、输出项目测试报告，并给出项目质量分析及评估3、新特性测试方法研究，测试用例的设计与编写4、参与客户问题的分析、处理及闭环岗位要求：1、通信、电子、计算机相关专业，本科及以上学历2、熟悉无线通信原理和3GPP协议，熟悉Linux和Android等嵌入式操作系统、熟悉TCP/IP协议、了解python测试脚本3、3年以上通信行业软件测试相关经验，有物联网行业无线通讯模块产品（例如POS/电表/车载行业等）或消费电子行业模块产品测试经验者优先4、熟悉测试过程和测试方法，了解产品质量的管理过程和方法5、优异的沟通能力和需求理解能力6、抗压能力强，富有激情，工作细心、严谨，具有很强的质量与责任意识7、具有良好的团队合作精神、沟通协调能力、学习能力、技术钻研能力
                
                                        职能类别：软件测试工程师
                                
        微信分享
        
        
    "
系统验证工程师PCIe,2-4万/月,上海-浦东新区  |  3-4年经验  |  本科  |  招1人  |  06-10发布,"
          KEY RESPONSIBILITIES     Working closely with IP design team to define PCIe validation methodology;Develop silicon level PCIe test plan, working with validation tools or test script to verify all PCIe features；Attend ASIC bring-up and validation test, execute all PCIe feature test plans and track to be successfully enabled;To be responsible for system level issue debugging;Develop automation tool/script to improve memory test efficiency;Provide technical support for both internal and external customers application.               REQUIREMENTS:     Bachelor or Master in EE/CS or equivalent is required;  Knowledge on PCI/PCI express architecture and hands-on experience with test equipment using;  Familiar with high speed signal integrity theory and test methodology;  Strong skills in system level issue debug and analyzing;  Experience in software development with script languages such as Perl, or Python;  A quick learner for new technologies and team player.  
                
                                        职能类别：硬件测试工程师
                                        关键字：ASIC，Linux
                    
        微信分享
        
        
    "
测试工程师,1-1.5万/月,南京-浦口区  |  3-4年经验  |  本科  |  招1人  |  06-10发布,"
        测试工程师岗位职责：1、根据产品规范编写测试计划，设计测试数据和测试用例并评审。2、执行软件测试，完成对产品的集成测试与系统测试，对产品的功能、性能及其他方面的测试负责。3、对软件问题进行跟踪分析和报告，推动测试中发现问题及时合理地解决。4、汇总测试执行情况，出具相关报告。5、对开发团队的流程及各环节产出物进行质量监督审核。任职资格：1、计算机相关专业，3年工作经验，本科及以上学历。2、具有软件测试理论基础，熟悉常见的软件测试工具和测试方法。3、学习能力强，至少会一种脚本语言（Python，Shell等）。对程序设计语言Java/C++有一定了解者优先。 4、熟悉jmeter，loadrunner，selenium等测试工具，了解自动化测试框架优先。5、工作态度积极，认真， 有责任心。能承受一定的工作压力，乐于分享、优秀的沟通技能及团队协作能力。
                
                                        职能类别：软件测试工程师
                                
        微信分享
        
        
    "
大数据离线数仓开发工程师,1.5-2.6万/月,南京-江宁区  |  3-4年经验  |  本科  |  招1人  |  06-10发布,"
        岗位职责：1、负责数据收集、清洗和规约等工作；2、参与数据仓库架构设计与数据开发，建设共享数据仓库 ；3、提供面向业务的数据服务，完成数据指标的统计、多维分析和展现；4、根据业务和产品情况，抽象业务逻辑，搭建和开发大数据平台。任职要求：1、熟悉和了解java 、scala 、Python中一门或多门编程语言2、精通impala、 Hive、 Kafka、Spark 一种或多种框架，熟悉Hive/MySQL/impala 的基本原理和调优策略，熟悉大数据处理相关技术，有Hadoop开发经验，掌握MapReduce、spark；3、熟悉数据仓库模型设计方法论，并有实际模型设计及ETL开发经验 ，灵活运用SQL实现海量数据ETL加工处理与查询性能调优；4、熟悉常用的数据挖掘、分析的工具和方法，有数据挖掘工作经验；熟悉linux平台，熟悉至少一种脚本语言，编码基本功扎实 ；5、热爱大数据开发，踏实、细心、主动，自驱力强6、加分项：有地理信息、地图、出行领域、运营相关经验，对数仓建设理论有一定的了解
                
                                        职能类别：数据仓库工程师
                                        关键字：hadoop大数据开发javaspark数据分析数据挖掘开发
                    
        微信分享
        
        
    "
软件测试,1-1.5万/月,北京-海淀区  |  3-4年经验  |  大专  |  招2人  |  06-10发布,"
        岗位职责：1、负责进行测试，评价最终结果；2、参与建立并优化测试过程，提升测试效率和产品质量；3、需要进行APP/web/客户端自动化、接口测试脚本开发，执行自动化测试、接口、性能测试等；4、对项目中出现的问题提出合理的系统或者程序方面的解决方案；5、测试团队管理，任务分工和进度管理；6、参与需求、架构、代码评审，定制测试策略，改进测试流程，方法，推荐持续集成。任职要求：任职资格：1、大专以上学历，计算机、软件工程、数学等相关专业；2、精通测试流程，了解掌握功能测试、性能测试、接口测试、单元测试等测试方法；3、熟悉Java，熟悉Shell/PHP/Perl/Python/Ruby等至少一种脚本语言，有开发测试经验者优先；4、熟悉Linux及网络基础知识，熟练ORACLE、MySQL数据库操作；5、熟悉常用测试管理工具，如Bugfree、QC、JIRA；6、熟悉自动化测试及常用工具，如ruby&watir、selenium、QTP等；7、熟悉任意一种或多种测试工具：Selenium、QTP、loadrunner、Jmeter、Soapui等。
                
                                        职能类别：软件测试工程师软件工程师
                                        关键字：测试自动化app游戏社交
                    
        微信分享
        
        
    "
测试工程师,6-8千/月,杭州-西湖区  |  2年经验  |  本科  |  招1人  |  06-10发布,"
        1、参与产品评审、技术评审；根据产品需求或规范进行测试分析，设计和执行测试用例，并针对项目输出测试日报；2、负责公司PC端、APP端、微信端的测试工作，跟踪定位测试环境、生产环境的bug，推动技术人员及时解决；3、不断完善测试方法，能够通过技术的手段，并发掘新的测试工具，让测试工作更加高效；4、积极思考自动化测试实践，运用充分单元测试、接口测试、UI测试等多种手段，保证产品质量；岗位要求：1、计算机相关专业本科，2年以上APP和Web软件测试经验，有大型电商或互联网金融方面的app测试经验优先；2、诚实、正直、有责任心，积极主动，具有良好的学习能力，组织、协调和沟通能力，能够承受较大的工作压力；3、熟悉软件开发、测试和发布流程，熟悉常用测试用例管理、Bug缺陷管理的软件；4、有Java、python编程经验或测试工具开发经验者优先；5、有性能测试经验、自动化测试、安全性测试经验优先；6、有生活服务类平台测试经验的优先；
                
                                        职能类别：功能测试性能测试
                                        关键字：技术app互联网
                    
        微信分享
        
        
    "
算法工程师,0.8-2万/月,沈阳-浑南区  |  3-4年经验  |  硕士  |  招1人  |  06-10发布  |  数学与应用数学 物理学,"
        岗位职责:    1、根据公司业务需求，实现算法研究、实施、优化和完善；    2、根据公司业务需求，实现业务数据处理、数据挖掘和模型构建；    3、针对当前的算法，结合业务需求，实现算法的优化和调整，提高算法稳定性和准确度，研发创新方法解决业务问题；    4、依据业务需求和实际问题，能够分析、定义和解决问题；    5、研发相关工作及领导交办的其他研发任务。    岗位要求:    1、硕士及以上学历，能力强者本科亦可；    2、数学、统计学、数值分析、物理、计算机、通信及相关专业；    3、从事算法相关工作3年以上，能针对实际应用建立数学模型，并实现算法分析、设计、实施和优化；    4、有趋势预测类功能相关的实际算法开发经验；掌握趋势预测的常规和当前流行的先进算法和模型，并具有深厚的优化经验；    5、有电力系统智能功率预测系统开发经验***，优先考虑；    6、掌握算法开发及相关的主流的工具和模型应用，掌握机器学习及大数据相关的主流算法、模型、工具及应用；    7、熟练使用C++/Node.js/Python语言和工具，能够阅读代码优先，熟悉数据库的使用；    8、擅于分析问题和定义模型，能够构造准确、可解、优雅的目标函数；    9、数据敏感度高、适应能力强、沟通能力强、抗压能力强、逻辑思维能力强。
                
                                        职能类别：深度学习工程师算法工程师
                                        关键字：C++深度学习算法Pythonnode.js
                    
        微信分享
        
        
    "
测试开发工程师-hw,1.2-2.4万/月,杭州-滨江区  |  3-4年经验  |  本科  |  招10人  |  06-10发布,"
        职责描述：负责性能测试+可靠性测试+工具开发及维护。主要是测试自动化还有测试工具的开发任职要求：（1）全日制本科及以上学历；负责自动化测试脚本、测试工具设计及开发，大型云化软件的可靠性、性能、安全等DFX测试，熟悉DFX测试流程、方法及常用工具。（2）python，Java后台开发、JS前端开发、网络安全工具，AI技术开发精通其中之一。（3）熟悉主流的开源框架之一，如spring，mybatis；python+Django；具备Springboot+Vue+nginx前后端分离项目开发经验优先，具备全栈开发能力优先；（4）熟悉Mysql数据库，具备一定的数据库调优能力；熟悉常用Linux操作，具有一定的脚本写作能力。（5）具备独立的系统分析和功能设计能力
                
                                        职能类别：测试工程师
                                
        微信分享
        
        
    "
开发管理工程师(C++)-职能中心,0.6-1.3万/月,珠海  |  1年经验  |  本科  |  招1人  |  06-10发布,"
        工作职责:1.负责或参与集团各应用系统平台技术选型的评估与项目实施中的技术管理工作； 2.负责开发类管理规范及制度的具体落实、监督执行与持续完善； 3.负责业务技能、专业技能在公司内的培训与宣讲，培养后备人才；                              4.参与各类应用系统开发需求评估，实现各类开发需求，提升数据的共享和业务数据处理效率；       5.与实施公司技术支持人员的联络与沟通，完成开发及运维任务；                  6.协助上级开展公司应用系统平台（套装软件及自建平台）底层标准化的规划与制定，并根据规划进行不断完善提升； 7.协助上级开展软件开发项目的整体规划与实施，跟进各类开发需求的技术评估与实现。任职资格:1.至少1年相同或类似岗位工作经验；                         2.精通C++编程，熟悉脚本编程，有良好的编程习惯，对数据结构和算法有深刻的理解； 3.精通网络编程、多线程编程和设计模式、熟练掌握TCP/IP、HTTP，具备MYSQL\SQLSERVER\ORACLE开发能力；4.熟悉WINDOWS操作系统常用API，熟悉MFC，熟悉openGl,OpenCV,有图形图像处理经验；5.熟悉软件工程方法论，能独立开展需求调研、设计、开发、测试等方面工作； 6.具备良好的沟通能力和团队合作精神，有进取心和责任心，能承受一定强度的工作压力； 7.掌握JAVA、PYTHON或其他语言优先； 8.具有较强的工作计划管理、逻辑思维能力、良好的沟通及协调能力、解决复杂问题的能力。 
                
                                        职能类别：C/C++开发工程师
                                
        微信分享
        
        
    "
遗传咨询师,1.2-1.8万/月,上海-闵行区  |  2年经验  |  硕士  |  招1人  |  06-10发布,"
          工作职责:   －肿瘤基因检测报告的医学和生物学意义解读及遗传咨询  －与部门同事协作维护及优化突变注释流程  －基因组变异数据库设计更新和维护    任职要求:  －优秀的英文文献检索和读写能力  －善于沟通，善于化繁为简  －良好的学习和逻辑分析能力  －勤奋认真，团队合作  －研究生及以上学历  －生物信息学或分子遗传学相关专业  －肿瘤学或遗传学背景优先  ---有遗传咨询师证书者优先考虑  －熟悉ACMG指南和NGS数据分析优先  －熟悉MySQL等数据库语言优先  －熟悉Linux, R, perl或python等语言优先        职业经验:  －熟悉ACMG指南和NGS数据分析优先  －熟悉MySQL等数据库语言优先  －熟悉Linux, R, perl或python等语言优先  —有肿瘤遗传咨询工作经验优先  
                
                                        职能类别：生物工程/生物制药
                                        关键字：遗传咨询证书
                    
        微信分享
        
        
    "
运维工程师,1.5-2万/月,深圳-南山区  |  5-7年经验  |  本科  |  招1人  |  06-10发布,"
        岗位职责：1、负责保障公司相关产品系统服务运维，保障业务稳定性；2、负责对公司各产品系统进行安全检测，安全配置，风险管控，保障系统的安全运营；3、负责监控产品系统各个模块的运行情况，能在故障发生前排查到隐患，联合研发提前消除故障，总结常见问题，提出根治问题建议和解决方案；4、通过架构优化和技术创新提升服务质量、优化成本、并不断提升服务可运维性； 5、负责规划建设运营门户，逐步实现一站化运维，提升运营效率； 6、负责监控和优化产品各节点之间的网络速度，保障网络低延迟、无故障，能利用成熟的运维平台高效率、自动化完成运维任务；7、编写相关产品问题和技术支持分析的报告，整理技术文档。任职要求：1、本科及以上学历，计算机或相关专业，3年以上技术服务或运维经验；2、精通Linux系统Windows系统及常见服务的安装配置，熟悉常见的负载均衡实现方案，能独立进行系统及服务问题分析和故障定位工作；熟悉网络协议和基本结构；3、熟练运用各种配置检测工具对产品系统进行安全检测，配置防火墙、进行防攻击设置等；4、熟练使用脚本语言（Bash、Python等）；5、熟悉常见数据库（mysql、SQLServer、PostgreSQL）的安装配置使用，熟悉SQL语言的优先；6、了解CDN、DNS、负载均衡等工作原理，具有独立的网络故障排查能力；7、整理输出技术文档与解决方案；8、较强的学习能力、具备良好的沟通协调及推动能力，以及极强的责任心。
                
                                        职能类别：运维工程师运维开发
                                        关键字：运维
                    
        微信分享
        
        
    "
光学仪器工程师,0.5-1万/月,珠海-香洲区  |  在校生/应届生  |  本科  |  招4人  |  06-10发布  |  普通话精通,"
        光学/ / 仪器工程师， 55 00- - 1000 00  元/ / 月职位信息1. 负责光学仪器光学相关的设计与开发工作；2. 负责光学装置相关器件的选型和工程图纸的编制与输出；3. 开发项目中光学检测装置的调试和测试。4. 开发人机接口软件；5. 上级分配的其它相关工作。任职要求：1. 全日制本科及以上光学或仪器相关专业，具有光路设计基础知识；应届/往届均可；2. 熟练使用光学仿真软件 Zemax，labview, matlab，Python 等 1 种专业软件；熟悉制图软件，比如 AutoCAD；3. 熟悉常用光源、光电传感器、透镜、滤光片的选型和设计的优先考虑；4. 积极向上，乐于分享，能承受一定的工作压力；5. 具有高度的责任心和敬业精神，良好的团队合作精神。
                
                                        职能类别：激光/光电子技术
                                        关键字：光学工程师光学工程激光光电
                    
        微信分享
        
        
    "
嵌入式软件开发工程师（IOT网关方向）,1-2万/月,广州  |  5-7年经验  |  本科  |  招1人  |  06-10发布  |  计算机应用 计算机工程,"
        【岗位描述】: 1. 负责公司的物联网网关等程序设计、开发及软硬件测试与协调； 2. 负责产品的方案论证工作，进行产品可行性分析，编写方案； 3. 负责相关产品技术支持，根据工作需要完成相关文档的编写；  【任职要求】： 1.电子、通信、计算机等相关专业毕业，本科以上学历，具有3年以上嵌入式开发经验， 能力突出者，可放宽学历、专业、工作经验的要求； 2. 熟悉嵌入式Linux C/C++，python编程，熟悉Linux下驱动、固件开发，熟悉网络编程； 3. 熟悉TCP、UDP、CoAP、BLE、ZigBee、NB-IOT、modbus等协议及原理 4. 熟悉JAVA或clojure语言优先 5. 有物联网行业经验优先 
                
                                        职能类别：嵌入式软件开发(Linux/单片机/PLC/DSP…)
                                        关键字：JAVAclojurepython网关LinuxTCP
                    
        微信分享
        
        
    "
数据库工程师,1.3-2.1万/月,深圳-南山区  |  3-4年经验  |  本科  |  招5人  |  06-10发布,"
        任职要求：1、本科及以上，3年以上数据库运维经验；2、精通linux，熟悉shell或python编程；3、精通mysql，熟悉mysql高可用方案，有mysql高可用实战经验；4、精通mongodb、redis、ES、ssdb及时序数据库，了解其适用场景及优化方案；5、精通数据库性能调优和SQL优化；6、有数据库运维平台建设经验者优先；7、有海量数据运维级管理经验者优先；8、具备良好的沟通、规划、学习、执行能力。工作职责：1、负责vivo互联网业务内网数据库的规划、建设、运维工作；2、维护数据库的日常变更，备份、恢复、扩容，数据迁移和安全管理；3、负责数据库的业务数据分析、性能分析与系统优化、问题跟踪与管理；4、做好数据库监控，保证数据库高可用，出现故障可快速迁移；5、负责数据库运维平台建设，提高DBA运维交付效率。
                
                                        职能类别：数据库工程师(DBA)
                                
        微信分享
        
        
    "
AI算法工程师,1-2万/月,合肥-高新区  |  1年经验  |  硕士  |  招若干人  |  06-10发布,"
        技能要求：机器学习，深度学习，Yolo，FASTER，RCNN，计算机视觉职位信息：1、根据产品开发需求进行算法选择及设计，并对算法进行快速验证和实现，解决实际业务问题；2、目标检测相关算法的研究、开发与改进。任职要求：1. 全日制硕士及以上学历，计算机、通信、数学、统计等相关专业；2. 对图像分类、目标检测、目标识别、目标跟踪中一项或者多项有深入理解；3. 掌握人工智能、机器学习、神经网络等方向基础知识；4. 熟练掌握至少一门计算机开发语言（C++、Java、python等）；5. 良好的学习和研究能力，能够独立阅读英文文献；6. 熟悉Linux操作系统、熟练掌握Shell、Python编程语言者为佳；7.在以下领域发表论文或者有实际开发经验为佳：计算机视觉、图像处理、神经网络等；8.具备清晰缜密的逻辑思维能力，有较强的数据分析能力；9.责任心强，能承受一定的工作压力.可接受硕士应届生。
                
                                        职能类别：深度学习工程师
                                
        微信分享
        
        
    "
前端开发工程师,1.2-1.8万/月,深圳-福田区  |  3-4年经验  |  本科  |  招2人  |  06-10发布  |  英语良好  |  计算机科学与技术 软件工程,"
        如果你来到我们团队，你将负责：- 微信小程序、安卓及iOS移动端开发- 看板及管理网站开发- Web应用性能和稳定性持续改进- 前端框架建设和Node应用框架体系建设 - 钻研技术和创新交互，增强用户体验、开拓能力边界。岗位要求：1、 计算机相关专业本科以上学历，3年以上同岗位工作经验；2、 熟练掌握移动端开发，了解手机适配以及容器特性；3、 熟练运用JavaScript语言与HTML5、CSS3等技术; 熟悉移动端Web绘图相关高级特性, 如canvas, webGL, CSS3动画效果等；4、熟悉模块化、前端编译和构建工具，熟练运用包括React，Vue，Flutter等主流的移动端JS库和开发框架，并深入理解其设计原理；5、 能提供完善的WebApp和混合App（JS方向）技术方案，了解服务端（node/java或其他语言）或native移动应用开发；6、 对技术有强烈的进取心，具有良好的沟通能力和团队合作精神、优秀的分析问题和解决问题的能力。7、熟悉一门服务器端编程语言(nodejs/PHP/Java/Python/Go/C++)者优先。
                
                                        职能类别：Web前端开发HTML5开发工程师
                                        关键字：热爱勤奋责任
                    
        微信分享
        
        
    "
高级算法工程师(数字信号处理）,2-3.5万/月,上海-徐汇区  |  3-4年经验  |  硕士  |  招2人  |  06-10发布,"
        1：传感器芯片和电机系统应用相关芯片的信号处理开发，改进和验证。2：结合芯片设计的数字信号处理算法的优化。3：算法的建模，仿真和测试，FPGA原型的验证。4: 与IC设计工程师的沟通，指导数字IC设计工程师完成相关模块设计。任职要求：1：硕士以以上学历，数学，数字信号处理，通信工程相关专业。2：扎实的数字功底，精通数字信号处理。3：熟练使用C/C++/matlab/Python等编程工具，能使用matlab进行算法级的建模和仿真验证。4：有一定的verilog基础。有相关传感器芯片，电机相关芯片工作经验者优先。
                
                                        职能类别：集成电路IC设计/应用工程师数字前端工程师
                                        关键字：算法C++FPGA数字信号
                    
        微信分享
        
        
    "
Java开发工程师,0.8-2万/月,上海-闵行区  |  2年经验  |  本科  |  招2人  |  06-10发布,"
        岗位职责1、按照设计文档高效地完成指定任务的编码开发及修改工作。2、根据开发规范与流程独立完成核心模块的设计和编码相关文档； 3、负责单元测试代码；任职要求1、2年以上 Java 开发经验，精通 Java 及面向对象设计开发，对部分 Java 技术有深入研究，研究过优秀开源软件的源码并有心得者优先;2、熟练掌握spring框架(spring/springmvc/springboot)，理解其核心思想；有springcloud或dubbo开发经验者优先;3、熟悉常用web容器的部署与优化;4、熟悉JDBC和开源数据库框架(hibernate/mybatis)，了解大数据量的常见解决方案；5、熟悉常用数据产品：NoSQL数据库、分布式缓存(Redis)、常用队列(RocketMQ,Kafka）等;6、熟悉Linux系统， 精通一门 脚本语言(Shell/Perl/Python等);7、有大数据平台开发经验，了解Hadoop, Spark, Storm,kylin等优先；8、高并发和大型分布式系统开发经验者优先;
                
                                        职能类别：Java开发工程师系统架构设计师
                                
        微信分享
        
        
    "
技术工程师,2-3.5万/月,上海-杨浦区  |  5-7年经验  |  本科  |  招5人  |  06-10发布,"
          1. 提供产品售前和售后技术支持 Providing the pre and post-sale technique supporting of our products. 2. 跟踪并解决客户的技术问题 Follow up with clients on technical problems 3. 理解产品软件的功能和运用,为客户提供技术培训和指导 Thorough understanding of our software，and train and guide our clients on technical operation 4. 提供项目技术咨询和答疑以及指导工作 Providing technical supports on projects, FAQ and technical guide to our clients or colleagues 5. 与各部门紧密合作， 如：技术，设计，销售和市场等部门 Work closely with all departments including Programming, Art, Sales, and Marketing  岗位要求 Job requirement  1. 计算机、电气自动化专业本科或以上学历 Computer major of bachelor degree or above 2. 5-10年技术支持，售前技术服务经验，必须有智慧城市、智慧制造、数字制造、软件行业工作经验 At least 5year work experience in technique supporting, service or pre-sale technique supporting , working in 3D software industry is plus 3. 懂得C语言编程， 会PLC/MES/MAS操作软件者优先考虑 Understanding C++/C# programming, have the experience in using other PLC/MES/MAS software is plus 4. 性格活泼外向， 勤奋好学，有良好的沟通能力和团队合作精神 Outgoing, willing to learn new things, and have good communication skill as well as a good team player 5. 具备一定的英语表达沟通能力 Good oral and writing English ability 6. 能接受经常出差 Can accept a moderately business trip 7. 对虚拟仿真软件行业有相关的认识和了解；或对此行业有兴趣者优先考虑 Understanding the VR software industry or have great interest in this area.  需要掌握的Script：Python , Perl , Lua , JavaScript，Bash , Shell , Json  
                
                                        职能类别：售前/售后技术支持工程师
                                        关键字：售前技术支持智慧城市
                    
        微信分享
        
        
    "
H5前端开发工程师,0.8-1.2万/月,上海-虹口区  |  2年经验  |  本科  |  招1人  |  06-10发布  |  计算机科学与技术 计算机应用,"
        1.负责甜橙金融产品的H5开发工作。2.持续对前端开发流程进行改进与优化，提高开发能力和效率；3.与产品和后端工程师配合，完成相关功能需求开发；4.与团队成员分享经验和新技术，帮助团队成长，提升前端技术实力；岗位要求1、1-2年H5开发经验，精通HTML(5)、CSS(3)、JS，精通页面布局，SEO和语义化，熟练使用LESS或SASS开发；2、对JavaScript性能优化、多浏览器兼容性、多设备和Android/iOS版本兼容问题有一定的经验；3、熟练掌握Vue/React至少一种框架及生态圈技术，了解其实现原理，并用其开发过线上产品；4、理解并掌握JavaScript语言核心技术DOM、BOM、Ajax、JSON等；5、有良好的代码书写习惯，对代码优化有一定理解；6、熟练使用浏览器调试工具，能独立分析、解决和归纳问题；7、掌握http协议、熟悉SEO，web安全及性能优化等技巧；加分项：1.拥有nodejs开发经验或熟悉后台语言（java/python）者优先。
                
                                        职能类别：HTML5开发工程师
                                        关键字：前端HTML5web
                    
        微信分享
        
        
    "
数据分析师,1-1.5万/月,上海-普陀区  |  2年经验  |  本科  |  招1人  |  06-10发布  |  统计学 数学与应用数学,"
        【职位描述】1. 能够独立担当客户，维护并巩固其客户关系，高质量地为客户提供数据分析分析的服务；2. 方案执行过程中整体把控，及时处理客户反馈的问题和解决临时突发状况；3. 保持良好的分析总结能力，并以KPI为目标，做好PDCA推进；4. 根据客户的需求，与创意文案团队协作，为客户提供创新方案。【岗位要求】1.SQL / PostgreSQL查询能力2.熟练使用Excel进行数据处理，包括但不限于函数，数据透视等功能3.熟练使用PPT，结合数据制作分析报告4.具有很强的逻辑思维及分析能力5.具有良好的团队协作能力，学习能力，拥有诚恳敬业的品质6.团队管理，项目管理经验者优先【优先条件】1.有1年以上数据统计或分析相关工作经验，有FMCG调研经验者优先2.精通 Python /R 任意一项3.统计，数学，经济学，计算机类相关专业本科及以上学历者优先4.英语及日语熟练者优先
                
                                        职能类别：数据分析师
                                        关键字：数据分析SQL数据处理
                    
        微信分享
        
        
    "
数据分析员,4.5-6千/月,长沙-岳麓区  |  2年经验  |  大专  |  招若干人  |  06-10发布,"
        工作职责：1、负责外卖平台（美团、饿了么、京东到家）的日常运营数据及活动数据；2、针对业务现状进行数据分析，给出运营解决方案，指导业务部门的数据化运营；任职要求：1、本科以上学历；2、有电商运营经验或者互联网数据分析经验优先；3、具备逻辑思维能力，面对数据认真仔细有耐心，学习能力较强；4、熟练使用Excel、PPT、有较好的文字、数据、图表呈现能力。会使用数据分析软件R/python、SQL者优先；
                
                                        职能类别：数据运营电商运营
                                
        微信分享
        
        
    "
高级前端开发工程师,1.2-2万/月,无锡-滨湖区  |  3-4年经验  |  本科  |  招若干人  |  06-10发布,"
        岗位职责：1. 负责新零售SaaS系统前端开发,微信公众号/小程序/管理系统/物联网等；2. 负责系统功能的设计到开发,包含PC/PAD/手机端3. 欢迎有实力者加入,全栈更佳任职要求：1. 本科以上学历,计算机或相关专业,3年以上项目经验2. 熟练使用angular或者react框架,善于调优解决疑难杂症;3. 混github等开源社区,爱研究源码者优先4. 熟悉mac/linux, gulp, webpack 等开发环境5. 有电商/微信公众号/ ERP开发经验者优先;6. 掌握任一种后端开发者优先,例如 java/php/python/node;7. 热爱前端开发, 工作主动性强；8. 有良好的沟通能力与团队合作精神。 
                
                                        职能类别：Web前端开发高级软件工程师
                                        关键字：前端开发web前端
                    
        微信分享
        
        
    "
测试工程师（SJCJ1sss）(J12030),0.7-1.4万/月,北京  |  2年经验  |  本科  |  招3人  |  06-10发布,"
        工作职责:1、根据产品需求对虚拟机/K8S容器及其轻量化平台进行测试2、根据产品需求对应用在KubeEdge云边协同平台下的功能进行测试2、开发测试工具和自动测试脚本，进行自动化测试，研究测试新技术并引入以提高测试的效率和质量；3、负责测试规范、测试流程的建设和优化，提升测试技术和团队测试能力；4、协助开发人员定位问题，推动问题及时解决，保证版本发布质量；任职资格:1、大学本科及以上学历，1年以上系统测试经验；2、熟悉软件工程，熟悉软件测试一般方法和流程；3、具有较强的沟通能力、善于团队合作，聪明，理解力强。4、熟悉常用的测试工具和Bug管理跟踪软件，版本控制软件5、具有python编写自动测试工具经验优先
                
                                        职能类别：测试工程师
                                
        微信分享
        
        
    "
